Order Id,Supplier,Commodity,Order Country,Order Region,Shipping Mode,Days for shipping (real),Days for shipment (scheduled),Delay_Days,Late_delivery_risk,Order Item Quantity,Sales
41545,SudAfrica,Semiconductors,SudAfrica,Southern Africa,Standard Class,6,4,2,1,5,250.0
49910,SudAfrica,Battery Materials,SudAfrica,Southern Africa,Standard Class,6,4,2,1,5,239.9499969
19590,Francia,Metal Components,Francia,Western Europe,Standard Class,6,4,2,1,5,299.9500122
43650,Ucrania,Interior Components,Ucrania,Eastern Europe,Standard Class,6,4,2,1,5,174.9499969
15202,Francia,Metal Components,Francia,Western Europe,Standard Class,3,4,-1,0,5,499.9500122
15462,España,Battery Materials,España,Southern Europe,Standard Class,3,4,-1,0,5,139.9499969
15155,Francia,Metal Components,Francia,Western Europe,Standard Class,6,4,2,1,5,499.9500122
64451,Francia,Metal Components,Francia,Western Europe,Standard Class,2,4,-2,0,5,499.9500122
67028,Francia,Metal Components,Francia,Western Europe,Standard Class,4,4,0,0,5,499.9500122
62336,Francia,Metal Components,Francia,Western Europe,Standard Class,2,4,-2,0,5,499.9500122
11334,Alemania,Battery Materials,Alemania,Western Europe,Standard Class,5,4,1,1,5,159.9499969
62885,Italia,Metal Components,Italia,Southern Europe,Standard Class,6,4,2,1,5,499.9500122
66998,Italia,Metal Components,Italia,Southern Europe,Standard Class,4,4,0,0,5,499.9500122
47002,Polonia,Metal Components,Polonia,Eastern Europe,Standard Class,3,4,-1,0,5,499.9500122
63445,España,Metal Components,España,Southern Europe,Standard Class,6,4,2,1,5,499.9500122
67566,Francia,Metal Components,Francia,Western Europe,Standard Class,2,4,-2,0,5,499.9500122
18884,Francia,Interior Components,Francia,Western Europe,Standard Class,5,4,1,1,5,174.9499969
18845,Portugal,Interior Components,Portugal,Southern Europe,Standard Class,6,4,2,1,5,174.9499969
66854,Reino Unido,Plastic Components,Reino Unido,Northern Europe,Standard Class,5,4,1,1,5,499.9500122
46955,Rumania,Metal Components,Rumania,Eastern Europe,Standard Class,6,4,2,1,5,499.9500122
55002,México,Interior Components,México,Central America,Standard Class,3,4,-1,0,2,119.9800034
60445,Colombia,Interior Components,Colombia,South America,Standard Class,6,4,2,1,2,119.9800034
53586,México,Interior Components,México,Central America,Standard Class,2,4,-2,0,2,119.9800034
56618,México,Interior Components,México,Central America,Standard Class,4,4,0,0,2,119.9800034
51865,Brasil,Interior Components,Brasil,South America,Standard Class,6,4,2,1,2,119.9800034
2937,Brasil,Semiconductors,Brasil,South America,Standard Class,3,4,-1,0,2,100.0
54446,Brasil,Semiconductors,Brasil,South America,Standard Class,2,4,-2,0,2,100.0
58623,México,Semiconductors,México,Central America,Standard Class,4,4,0,0,2,100.0
7411,Colombia,Interior Components,Colombia,South America,Standard Class,2,4,-2,0,2,79.98000336
5348,México,Semiconductors,México,Central America,Standard Class,4,4,0,0,2,100.0
59742,República Dominicana,Semiconductors,República Dominicana,Caribbean,Standard Class,3,4,-1,0,2,100.0
59498,México,Interior Components,México,Central America,Standard Class,4,4,0,0,2,79.98000336
3459,Trinidad y Tobago,Interior Components,Trinidad y Tobago,Caribbean,Standard Class,5,4,1,1,2,79.98000336
8470,Guatemala,Interior Components,Guatemala,Central America,Standard Class,6,4,2,1,2,79.98000336
53455,Brasil,Semiconductors,Brasil,South America,Standard Class,6,4,2,1,2,100.0
2014,México,Mechanical Assemblies,México,Central America,Standard Class,5,4,1,1,2,140.0
55899,Panamá,Mechanical Assemblies,Panamá,Central America,Standard Class,5,4,1,1,2,50.0
52582,México,Semiconductors,México,Central America,Standard Class,3,4,-1,0,2,100.0
56222,México,Semiconductors,México,Central America,Standard Class,3,4,-1,0,2,100.0
57829,Brasil,Interior Components,Brasil,South America,Standard Class,5,4,1,1,2,79.98000336
56217,Honduras,Interior Components,Honduras,Central America,Standard Class,3,4,-1,0,2,79.98000336
5893,Guatemala,Interior Components,Guatemala,Central America,Standard Class,4,4,0,0,2,79.98000336
5528,Honduras,Semiconductors,Honduras,Central America,Standard Class,4,4,0,0,2,100.0
367,Venezuela,Interior Components,Venezuela,South America,Standard Class,3,4,-1,0,2,79.98000336
52353,Brasil,Semiconductors,Brasil,South America,Standard Class,4,4,0,0,2,100.0
1784,Brasil,Semiconductors,Brasil,South America,Standard Class,5,4,1,1,2,100.0
60317,Cuba,Interior Components,Cuba,Caribbean,Standard Class,3,4,-1,0,2,79.98000336
6776,México,Semiconductors,México,Central America,Standard Class,2,4,-2,0,2,100.0
4487,Guatemala,Semiconductors,Guatemala,Central America,Standard Class,3,4,-1,0,2,100.0
9681,Guatemala,Semiconductors,Guatemala,Central America,Standard Class,2,4,-2,0,2,100.0
60868,Guatemala,Interior Components,Guatemala,Central America,Standard Class,4,4,0,0,2,79.98000336
53231,El Salvador,Mechanical Assemblies,El Salvador,Central America,Standard Class,2,4,-2,0,2,79.98000336
52601,Brasil,Interior Components,Brasil,South America,Standard Class,2,4,-2,0,2,79.98000336
4660,Argentina,Interior Components,Argentina,South America,Standard Class,6,4,2,1,2,79.98000336
3539,Brasil,Semiconductors,Brasil,South America,Standard Class,5,4,1,1,2,100.0
53231,El Salvador,Semiconductors,El Salvador,Central America,Standard Class,2,4,-2,0,2,100.0
54488,Brasil,Semiconductors,Brasil,South America,Standard Class,4,4,0,0,2,100.0
6776,México,Interior Components,México,Central America,Standard Class,2,4,-2,0,2,79.98000336
52549,México,Interior Components,México,Central America,Standard Class,5,4,1,1,2,79.98000336
60361,Guatemala,Semiconductors,Guatemala,Central America,Standard Class,2,4,-2,0,2,100.0
8470,Guatemala,Battery Materials,Guatemala,Central America,Standard Class,6,4,2,1,2,63.97999954
5712,Brasil,Plastic Components,Brasil,South America,Standard Class,3,4,-1,0,2,49.97999954
9309,Brasil,Semiconductors,Brasil,South America,Standard Class,5,4,1,1,2,39.97999954
8095,Colombia,Battery Materials,Colombia,South America,Standard Class,6,4,2,1,2,95.98000336
75892,India,Battery Materials,India,South Asia,Standard Class,3,4,-1,0,1,327.75
75891,China,Battery Materials,China,Eastern Asia,Standard Class,2,4,-2,0,1,327.75
75890,China,Battery Materials,China,Eastern Asia,Second Class,6,2,4,1,1,327.75
75889,Afganistán,Battery Materials,Afganistán,South Asia,Standard Class,5,4,1,1,1,327.75
75888,Afganistán,Battery Materials,Afganistán,South Asia,Standard Class,4,4,0,0,1,327.75
75887,Afganistán,Battery Materials,Afganistán,South Asia,Standard Class,3,4,-1,0,1,327.75
75886,Australia,Battery Materials,Australia,Oceania,Standard Class,2,4,-2,0,1,327.75
75885,Indonesia,Battery Materials,Indonesia,Southeast Asia,Second Class,6,2,4,1,1,327.75
75884,Australia,Battery Materials,Australia,Oceania,Standard Class,5,4,1,1,1,327.75
75883,China,Battery Materials,China,Eastern Asia,First Class,2,1,1,1,1,327.75
75882,China,Battery Materials,China,Eastern Asia,Standard Class,3,4,-1,0,1,327.75
75881,China,Battery Materials,China,Eastern Asia,Standard Class,2,4,-2,0,1,327.75
75880,China,Battery Materials,China,Eastern Asia,Standard Class,6,4,2,1,1,327.75
75879,India,Battery Materials,India,South Asia,Standard Class,5,4,1,1,1,327.75
75878,India,Battery Materials,India,South Asia,Standard Class,4,4,0,0,1,327.75
75877,Indonesia,Battery Materials,Indonesia,Southeast Asia,Standard Class,3,4,-1,0,1,327.75
75876,Indonesia,Battery Materials,Indonesia,Southeast Asia,Standard Class,2,4,-2,0,1,327.75
75875,Indonesia,Battery Materials,Indonesia,Southeast Asia,Second Class,6,2,4,1,1,327.75
75874,Indonesia,Battery Materials,Indonesia,Southeast Asia,Standard Class,5,4,1,1,1,327.75
75873,India,Battery Materials,India,South Asia,Standard Class,4,4,0,0,1,327.75
75872,India,Battery Materials,India,South Asia,Standard Class,3,4,-1,0,1,327.75
75871,India,Battery Materials,India,South Asia,First Class,2,1,1,1,1,327.75
75870,India,Battery Materials,India,South Asia,First Class,2,1,1,1,1,327.75
75869,India,Battery Materials,India,South Asia,First Class,2,1,1,1,1,327.75
75868,China,Battery Materials,China,Eastern Asia,First Class,2,1,1,1,1,327.75
75867,Indonesia,Battery Materials,Indonesia,Southeast Asia,Same Day,0,0,0,0,1,327.75
75866,Indonesia,Battery Materials,Indonesia,Southeast Asia,Same Day,0,0,0,0,1,327.75
75865,Australia,Battery Materials,Australia,Oceania,Same Day,0,0,0,0,1,327.75
75864,Australia,Battery Materials,Australia,Oceania,Standard Class,5,4,1,1,1,327.75
75863,Australia,Battery Materials,Australia,Oceania,Standard Class,4,4,0,0,1,327.75
75862,Australia,Battery Materials,Australia,Oceania,Standard Class,3,4,-1,0,1,327.75
75861,Australia,Battery Materials,Australia,Oceania,Standard Class,2,4,-2,0,1,327.75
75860,Australia,Battery Materials,Australia,Oceania,Standard Class,6,4,2,1,1,327.75
75859,China,Battery Materials,China,Eastern Asia,Standard Class,5,4,1,0,1,327.75
75858,Australia,Battery Materials,Australia,Oceania,Second Class,4,2,2,1,1,327.75
75857,Australia,Battery Materials,Australia,Oceania,Standard Class,3,4,-1,0,1,327.75
75856,China,Battery Materials,China,Eastern Asia,Second Class,2,2,0,0,1,327.75
75855,Indonesia,Battery Materials,Indonesia,Southeast Asia,First Class,2,1,1,1,1,327.75
75854,Indonesia,Battery Materials,Indonesia,Southeast Asia,Second Class,5,2,3,1,1,327.75
75853,Japón,Battery Materials,Japón,Eastern Asia,Second Class,4,2,2,1,1,327.75
75852,Pakistán,Battery Materials,Pakistán,South Asia,Standard Class,3,4,-1,0,1,327.75
75851,China,Battery Materials,China,Eastern Asia,Standard Class,2,4,-2,0,1,327.75
75850,India,Battery Materials,India,South Asia,Standard Class,6,4,2,1,1,327.75
75849,India,Battery Materials,India,South Asia,Standard Class,5,4,1,1,1,327.75
75848,India,Battery Materials,India,South Asia,Second Class,4,2,2,1,1,327.75
75847,India,Battery Materials,India,South Asia,Second Class,3,2,1,0,1,327.75
75846,India,Battery Materials,India,South Asia,Standard Class,2,4,-2,0,1,327.75
75845,Indonesia,Battery Materials,Indonesia,Southeast Asia,Standard Class,6,4,2,1,1,327.75
75844,Vietnam,Battery Materials,Vietnam,Southeast Asia,Standard Class,5,4,1,1,1,327.75
75843,Vietnam,Battery Materials,Vietnam,Southeast Asia,Second Class,4,2,2,1,1,327.75
75842,Vietnam,Battery Materials,Vietnam,Southeast Asia,Standard Class,3,4,-1,0,1,327.75
75841,Vietnam,Battery Materials,Vietnam,Southeast Asia,Standard Class,2,4,-2,0,1,327.75
75840,China,Battery Materials,China,Eastern Asia,Second Class,6,2,4,1,1,327.75
75839,China,Battery Materials,China,Eastern Asia,Second Class,5,2,3,1,1,327.75
75838,Corea del Sur,Battery Materials,Corea del Sur,Eastern Asia,First Class,2,1,1,1,1,327.75
75837,Filipinas,Battery Materials,Filipinas,Southeast Asia,First Class,2,1,1,1,1,327.75
75836,Filipinas,Battery Materials,Filipinas,Southeast Asia,Second Class,2,2,0,0,1,327.75
75835,India,Battery Materials,India,South Asia,Second Class,6,2,4,1,1,327.75
75834,India,Battery Materials,India,South Asia,Second Class,5,2,3,1,1,327.75
75833,India,Battery Materials,India,South Asia,First Class,2,1,1,1,1,327.75
75832,India,Battery Materials,India,South Asia,First Class,2,1,1,1,1,327.75
75831,India,Battery Materials,India,South Asia,First Class,2,1,1,1,1,327.75
75830,Indonesia,Battery Materials,Indonesia,Southeast Asia,Standard Class,6,4,2,1,1,327.75
75829,Indonesia,Battery Materials,Indonesia,Southeast Asia,Standard Class,5,4,1,1,1,327.75
75828,Indonesia,Battery Materials,Indonesia,Southeast Asia,Standard Class,4,4,0,0,1,327.75
75827,Australia,Battery Materials,Australia,Oceania,Standard Class,3,4,-1,0,1,327.75
75826,Tailandia,Battery Materials,Tailandia,Southeast Asia,Standard Class,2,4,-2,0,1,327.75
75825,Tailandia,Battery Materials,Tailandia,Southeast Asia,Standard Class,6,4,2,1,1,327.75
75824,Bangladés,Battery Materials,Bangladés,South Asia,Standard Class,5,4,1,1,1,327.75
75823,Bangladés,Battery Materials,Bangladés,South Asia,Standard Class,4,4,0,0,1,327.75
75822,India,Battery Materials,India,South Asia,Standard Class,3,4,-1,0,1,327.75
75821,India,Battery Materials,India,South Asia,Standard Class,2,4,-2,0,1,327.75
75820,Tailandia,Battery Materials,Tailandia,Southeast Asia,Standard Class,6,4,2,1,1,327.75
75819,Tailandia,Battery Materials,Tailandia,Southeast Asia,Standard Class,5,4,1,1,1,327.75
75818,Australia,Battery Materials,Australia,Oceania,Standard Class,4,4,0,0,1,327.75
75817,Australia,Battery Materials,Australia,Oceania,Standard Class,3,4,-1,0,1,327.75
75816,Malasia,Battery Materials,Malasia,Southeast Asia,Standard Class,2,4,-2,0,1,327.75
75815,China,Battery Materials,China,Eastern Asia,Standard Class,6,4,2,1,1,327.75
75814,China,Battery Materials,China,Eastern Asia,Standard Class,5,4,1,1,1,327.75
75813,Singapur,Battery Materials,Singapur,Southeast Asia,Second Class,4,2,2,1,1,327.75
75812,Australia,Battery Materials,Australia,Oceania,Second Class,3,2,1,1,1,327.75
75811,China,Battery Materials,China,Eastern Asia,First Class,2,1,1,1,1,327.75
75810,China,Battery Materials,China,Eastern Asia,Second Class,6,2,4,1,1,327.75
75809,China,Battery Materials,China,Eastern Asia,Second Class,5,2,3,1,1,327.75
75808,China,Battery Materials,China,Eastern Asia,Second Class,4,2,2,1,1,327.75
75807,China,Battery Materials,China,Eastern Asia,Same Day,1,0,1,1,1,327.75
75806,China,Battery Materials,China,Eastern Asia,Same Day,1,0,1,1,1,327.75
75805,Australia,Battery Materials,Australia,Oceania,Same Day,1,0,1,1,1,327.75
75804,Australia,Battery Materials,Australia,Oceania,Same Day,1,0,1,1,1,327.75
75803,Australia,Battery Materials,Australia,Oceania,Same Day,1,0,1,1,1,327.75
75802,Australia,Battery Materials,Australia,Oceania,Same Day,1,0,1,0,1,327.75
75801,India,Battery Materials,India,South Asia,Same Day,1,0,1,1,1,327.75
75800,India,Battery Materials,India,South Asia,Standard Class,6,4,2,1,1,327.75
75799,Vietnam,Battery Materials,Vietnam,Southeast Asia,Standard Class,5,4,1,1,1,327.75
75798,India,Battery Materials,India,South Asia,Standard Class,4,4,0,0,1,327.75
75797,China,Battery Materials,China,Eastern Asia,Standard Class,3,4,-1,0,1,327.75
5895,Guatemala,Semiconductors,Guatemala,Central America,Second Class,6,2,4,1,3,150.0
3130,Nicaragua,Semiconductors,Nicaragua,Central America,Second Class,6,2,4,1,3,150.0
49521,Arabia Saudí,Metal Components,Arabia Saudí,West Asia,Second Class,2,2,0,0,3,299.9700012
30305,Nueva Zelanda,Interior Components,Nueva Zelanda,Oceania,Second Class,6,2,4,1,3,119.9700012
50054,Turquía,Metal Components,Turquía,West Asia,Second Class,5,2,3,1,3,299.9700012
27772,Indonesia,Interior Components,Indonesia,Southeast Asia,Second Class,3,2,1,1,3,179.9700012
47752,Mongolia,Interior Components,Mongolia,Eastern Asia,Second Class,3,2,1,1,3,179.9700012
31296,Indonesia,Interior Components,Indonesia,Southeast Asia,Second Class,2,2,0,0,3,179.9700012
22076,China,Interior Components,China,Eastern Asia,Second Class,2,2,0,0,3,179.9700012
25665,Australia,Interior Components,Australia,Oceania,Second Class,6,2,4,1,3,179.9700012
31296,Indonesia,Semiconductors,Indonesia,Southeast Asia,Second Class,2,2,0,0,3,150.0
22819,Australia,Interior Components,Australia,Oceania,Second Class,5,2,3,1,3,119.9700012
27099,Australia,Interior Components,Australia,Oceania,Second Class,5,2,3,1,3,65.97000122
28292,India,Interior Components,India,South Asia,Second Class,3,2,1,1,3,47.97000122
39159,Estados Unidos,Interior Components,Estados Unidos,West of USA ,Second Class,5,2,3,1,3,179.9700012
32090,Estados Unidos,Semiconductors,Estados Unidos,West of USA ,Second Class,6,2,4,1,3,134.9700012
34631,Estados Unidos,Metal Components,Estados Unidos,West of USA ,Second Class,2,2,0,0,3,299.9700012
37669,Estados Unidos,Metal Components,Estados Unidos,East of USA,Second Class,5,2,3,1,3,299.9700012
37669,Estados Unidos,Interior Components,Estados Unidos,East of USA,Second Class,5,2,3,1,3,179.9700012
34773,Estados Unidos,Semiconductors,Estados Unidos,US Center ,Second Class,4,2,2,1,3,150.0
40085,Estados Unidos,Semiconductors,Estados Unidos,South of  USA ,Second Class,6,2,4,1,3,150.0
47262,SudAfrica,Metal Components,SudAfrica,Southern Africa,Second Class,3,2,1,1,4,399.9599915
44771,SudAfrica,Battery Materials,SudAfrica,Southern Africa,Second Class,2,2,0,0,4,127.9599991
13890,Alemania,Metal Components,Alemania,Western Europe,Second Class,6,2,4,1,4,399.9599915
17071,Francia,Battery Materials,Francia,Western Europe,Second Class,2,2,0,0,4,127.9599991
11321,Alemania,Metal Components,Alemania,Western Europe,Second Class,2,2,0,0,4,399.9599915
64813,Reino Unido,Interior Components,Reino Unido,Northern Europe,Second Class,4,2,2,1,4,239.9600067
17162,Reino Unido,Interior Components,Reino Unido,Northern Europe,Second Class,3,2,1,1,4,239.9600067
12827,Alemania,Interior Components,Alemania,Western Europe,Second Class,3,2,1,1,4,239.9600067
11936,Francia,Semiconductors,Francia,Western Europe,Second Class,2,2,0,0,4,200.0
68337,Francia,Interior Components,Francia,Western Europe,Second Class,3,2,1,1,4,159.9600067
45746,Rumania,Semiconductors,Rumania,Eastern Europe,Second Class,2,2,0,0,4,200.0
64813,Reino Unido,Semiconductors,Reino Unido,Northern Europe,Second Class,4,2,2,1,4,200.0
13736,Reino Unido,Semiconductors,Reino Unido,Northern Europe,Second Class,2,2,0,0,4,200.0
49622,Ucrania,Interior Components,Ucrania,Eastern Europe,Second Class,3,2,1,1,4,159.9600067
19444,Reino Unido,Semiconductors,Reino Unido,Northern Europe,Second Class,5,2,3,1,4,200.0
63936,Francia,Interior Components,Francia,Western Europe,Second Class,2,2,0,0,4,159.9600067
49622,Ucrania,Plastic Components,Ucrania,Eastern Europe,Second Class,3,2,1,1,4,99.95999908
51911,Guatemala,Metal Components,Guatemala,Central America,Second Class,2,2,0,0,4,399.9599915
58239,República Dominicana,Metal Components,República Dominicana,Caribbean,Second Class,5,2,3,1,4,399.9599915
56678,México,Metal Components,México,Central America,Second Class,4,2,2,1,4,399.9599915
53202,México,Interior Components,México,Central America,Second Class,3,2,1,1,4,239.9600067
58738,México,Interior Components,México,Central America,Second Class,4,2,2,1,4,239.9600067
56260,México,Interior Components,México,Central America,Second Class,6,2,4,1,4,239.9600067
5042,Brasil,Semiconductors,Brasil,South America,Second Class,3,2,1,1,4,200.0
53202,México,Interior Components,México,Central America,Second Class,3,2,1,1,4,159.9600067
