Order Id,Supplier,Commodity,Order Country,Order Region,Shipping Mode,Days for shipping (real),Days for shipment (scheduled),Delay_Days,Late_delivery_risk,Order Item Quantity,Sales,Risk_Probability
45668,Arabia SaudÃ­,Semiconductors,Arabia SaudÃ­,West Asia,Standard Class,4,4,0,0,1,129.9900055,1.0472801e-05
42134,KazajistÃ¡n,Semiconductors,KazajistÃ¡n,Central Asia,Standard Class,5,4,1,1,1,129.9900055,0.96846014
21522,China,Semiconductors,China,Eastern Asia,Standard Class,3,4,-1,0,1,129.9900055,1.4980167e-05
23767,China,Semiconductors,China,Eastern Asia,Standard Class,3,4,-1,0,1,129.9900055,1.4980167e-05
25433,China,Semiconductors,China,Eastern Asia,Standard Class,4,4,0,0,1,129.9900055,1.3455344e-05
73893,China,Plastic Components,China,Eastern Asia,Standard Class,4,4,0,0,1,215.8200073,1.3618871e-05
30085,Australia,Interior Components,Australia,Oceania,Standard Class,6,4,2,1,1,59.99000168,0.97391945
30172,Australia,Semiconductors,Australia,Oceania,Standard Class,3,4,-1,0,1,129.9900055,1.5202794e-05
27478,Australia,Semiconductors,Australia,Oceania,Standard Class,4,4,0,0,1,129.9900055,1.5548138e-05
76976,Australia,Plastic Components,Australia,Oceania,Standard Class,2,4,-2,0,1,215.8200073,1.5092416e-05
24063,India,Semiconductors,India,South Asia,Standard Class,4,4,0,0,1,129.9900055,1.6896098e-05
51209,IrÃ¡n,Semiconductors,IrÃ¡n,South Asia,Standard Class,5,4,1,1,1,129.9900055,0.9633989
73839,India,Plastic Components,India,South Asia,Standard Class,5,4,1,1,1,215.8200073,0.9590385
74723,Indonesia,Semiconductors,Indonesia,Southeast Asia,Standard Class,4,4,0,0,1,461.480011,1.3002738e-05
26821,Indonesia,Semiconductors,Indonesia,Southeast Asia,Standard Class,2,4,-2,0,1,129.9900055,1.6565495e-05
77102,Myanmar (Birmania),Plastic Components,Myanmar (Birmania),Southeast Asia,Standard Class,3,4,-1,0,1,215.8200073,2.8576662e-05
41608,TurquÃ­a,Semiconductors,TurquÃ­a,West Asia,Standard Class,4,4,0,0,1,129.9900055,1.5189114e-05
47009,Irak,Semiconductors,Irak,West Asia,Standard Class,5,4,1,1,1,129.9900055,0.95369524
49916,UzbekistÃ¡n,Semiconductors,UzbekistÃ¡n,Central Asia,Standard Class,2,4,-2,0,1,129.9900055,2.2872298e-05
29746,China,Interior Components,China,Eastern Asia,Standard Class,2,4,-2,0,1,59.99000168,1.4764036e-05
72533,China,Plastic Components,China,Eastern Asia,Standard Class,4,4,0,0,1,210.8500061,1.2385484e-05
48608,BenÃ­n,Semiconductors,BenÃ­n,West Africa,Standard Class,4,4,0,0,5,250.0,2.4230263e-05
45506,Nigeria,Semiconductors,Nigeria,West Africa,Standard Class,2,4,-2,0,5,250.0,1.5299529e-05
45027,Nigeria,Interior Components,Nigeria,West Africa,Standard Class,3,4,-1,0,5,199.9499969,1.52515e-05
46308,RepÃºblica DemocrÃ¡tica del Congo,Interior Components,RepÃºblica DemocrÃ¡tica del Congo,Central Africa,Standard Class,4,4,0,0,5,199.9499969,1.7169536e-05
43685,Nigeria,Semiconductors,Nigeria,West Africa,Standard Class,6,4,2,1,5,250.0,0.949021
41893,CamerÃºn,Semiconductors,CamerÃºn,Central Africa,Standard Class,4,4,0,0,5,250.0,1.4783043e-05
46339,Angola,Semiconductors,Angola,Central Africa,Standard Class,5,4,1,1,5,250.0,0.95934325
46667,Nigeria,Semiconductors,Nigeria,West Africa,Standard Class,3,4,-1,0,5,250.0,1.5299529e-05
47647,Kenia,Semiconductors,Kenia,East Africa,Standard Class,3,4,-1,0,5,250.0,1.2596551e-05
48565,Zambia,Semiconductors,Zambia,East Africa,Standard Class,6,4,2,1,5,250.0,0.98734146
43889,Nigeria,Semiconductors,Nigeria,West Africa,Standard Class,5,4,1,1,5,250.0,0.95666534
45138,CamerÃºn,Semiconductors,CamerÃºn,Central Africa,Standard Class,4,4,0,0,5,250.0,1.4783043e-05
44160,RepÃºblica DemocrÃ¡tica del Congo,Interior Components,RepÃºblica DemocrÃ¡tica del Congo,Central Africa,Standard Class,6,4,2,1,5,199.9499969,0.9560283
49214,Togo,Semiconductors,Togo,West Africa,Standard Class,5,4,1,1,5,250.0,0.95666534
41825,SudAfrica,Plastic Components,SudAfrica,Southern Africa,Standard Class,6,4,2,1,5,124.9499969,0.9500595
44504,Senegal,Plastic Components,Senegal,West Africa,Standard Class,5,4,1,1,5,124.9499969,0.90016055
44496,Madagascar,Plastic Components,Madagascar,East Africa,Standard Class,2,4,-2,0,5,124.9499969,1.9949593e-05
45559,Togo,Interior Components,Togo,West Africa,Standard Class,5,4,1,1,5,79.94999695,0.94923115
44074,Nigeria,Interior Components,Nigeria,West Africa,Standard Class,5,4,1,1,5,79.94999695,0.94923115
49857,Argelia,Battery Materials,Argelia,North Africa,Standard Class,3,4,-1,0,5,159.9499969,1.5388938e-05
41786,Marruecos,Mechanical Assemblies,Marruecos,North Africa,Standard Class,2,4,-2,0,5,149.9499969,1.5164945e-05
48042,BenÃ­n,Semiconductors,BenÃ­n,West Africa,Standard Class,3,4,-1,0,5,224.9499969,2.3997887e-05
44301,SudÃ¡n,Metal Components,SudÃ¡n,North Africa,Standard Class,2,4,-2,0,5,499.9500122,3.0317124e-05
41591,Tanzania,Interior Components,Tanzania,East Africa,Standard Class,2,4,-2,0,5,299.9500122,9.622752e-06
44981,Egipto,Interior Components,Egipto,North Africa,Standard Class,2,4,-2,0,5,199.9499969,1.844627e-05
41545,SudAfrica,Semiconductors,SudAfrica,Southern Africa,Standard Class,6,4,2,1,5,250.0,0.9562368
49910,SudAfrica,Battery Materials,SudAfrica,Southern Africa,Standard Class,6,4,2,1,5,239.9499969,0.9584122
19590,Francia,Metal Components,Francia,Western Europe,Standard Class,6,4,2,1,5,299.9500122,0.9559209
43650,Ucrania,Interior Components,Ucrania,Eastern Europe,Standard Class,6,4,2,1,5,174.9499969,0.9740536
15202,Francia,Metal Components,Francia,Western Europe,Standard Class,3,4,-1,0,5,499.9500122,1.6269018e-05
15462,EspaÃ±a,Battery Materials,EspaÃ±a,Southern Europe,Standard Class,3,4,-1,0,5,139.9499969,1.41162345e-05
15155,Francia,Metal Components,Francia,Western Europe,Standard Class,6,4,2,1,5,499.9500122,0.9565807
64451,Francia,Metal Components,Francia,Western Europe,Standard Class,2,4,-2,0,5,499.9500122,1.6269018e-05
67028,Francia,Metal Components,Francia,Western Europe,Standard Class,4,4,0,0,5,499.9500122,1.4350882e-05
62336,Francia,Metal Components,Francia,Western Europe,Standard Class,2,4,-2,0,5,499.9500122,1.6269018e-05
11334,Alemania,Battery Materials,Alemania,Western Europe,Standard Class,5,4,1,1,5,159.9499969,0.9476888
62885,Italia,Metal Components,Italia,Southern Europe,Standard Class,6,4,2,1,5,499.9500122,0.9577493
66998,Italia,Metal Components,Italia,Southern Europe,Standard Class,4,4,0,0,5,499.9500122,1.4471245e-05
47002,Polonia,Metal Components,Polonia,Eastern Europe,Standard Class,3,4,-1,0,5,499.9500122,1.8068113e-05
63445,EspaÃ±a,Metal Components,EspaÃ±a,Southern Europe,Standard Class,6,4,2,1,5,499.9500122,0.9574595
67566,Francia,Metal Components,Francia,Western Europe,Standard Class,2,4,-2,0,5,499.9500122,1.6269018e-05
18884,Francia,Interior Components,Francia,Western Europe,Standard Class,5,4,1,1,5,174.9499969,0.95658046
18845,Portugal,Interior Components,Portugal,Southern Europe,Standard Class,6,4,2,1,5,174.9499969,0.9507122
66854,Reino Unido,Plastic Components,Reino Unido,Northern Europe,Standard Class,5,4,1,1,5,499.9500122,0.95744616
46955,Rumania,Metal Components,Rumania,Eastern Europe,Standard Class,6,4,2,1,5,499.9500122,0.90316623
55002,MÃ©xico,Interior Components,MÃ©xico,Central America,Standard Class,3,4,-1,0,2,119.9800034,1.5040603e-05
60445,Colombia,Interior Components,Colombia,South America,Standard Class,6,4,2,1,2,119.9800034,0.9549843
53586,MÃ©xico,Interior Components,MÃ©xico,Central America,Standard Class,2,4,-2,0,2,119.9800034,1.5040603e-05
56618,MÃ©xico,Interior Components,MÃ©xico,Central America,Standard Class,4,4,0,0,2,119.9800034,1.4015535e-05
51865,Brasil,Interior Components,Brasil,South America,Standard Class,6,4,2,1,2,119.9800034,0.9549843
2937,Brasil,Semiconductors,Brasil,South America,Standard Class,3,4,-1,0,2,100.0,1.3838441e-05
54446,Brasil,Semiconductors,Brasil,South America,Standard Class,2,4,-2,0,2,100.0,1.3838441e-05
58623,MÃ©xico,Semiconductors,MÃ©xico,Central America,Standard Class,4,4,0,0,2,100.0,1.4015535e-05
7411,Colombia,Interior Components,Colombia,South America,Standard Class,2,4,-2,0,2,79.98000336,1.9375859e-05
5348,MÃ©xico,Semiconductors,MÃ©xico,Central America,Standard Class,4,4,0,0,2,100.0,1.4015535e-05
59742,RepÃºblica Dominicana,Semiconductors,RepÃºblica Dominicana,Caribbean,Standard Class,3,4,-1,0,2,100.0,1.28937645e-05
59498,MÃ©xico,Interior Components,MÃ©xico,Central America,Standard Class,4,4,0,0,2,79.98000336,1.4015535e-05
3459,Trinidad y Tobago,Interior Components,Trinidad y Tobago,Caribbean,Standard Class,5,4,1,1,2,79.98000336,0.87131876
8470,Guatemala,Interior Components,Guatemala,Central America,Standard Class,6,4,2,1,2,79.98000336,0.9553239
53455,Brasil,Semiconductors,Brasil,South America,Standard Class,6,4,2,1,2,100.0,0.9549843
2014,MÃ©xico,Mechanical Assemblies,MÃ©xico,Central America,Standard Class,5,4,1,1,2,140.0,0.9553798
55899,PanamÃ¡,Mechanical Assemblies,PanamÃ¡,Central America,Standard Class,5,4,1,1,2,50.0,0.99190146
52582,MÃ©xico,Semiconductors,MÃ©xico,Central America,Standard Class,3,4,-1,0,2,100.0,1.5040603e-05
56222,MÃ©xico,Semiconductors,MÃ©xico,Central America,Standard Class,3,4,-1,0,2,100.0,1.5040603e-05
57829,Brasil,Interior Components,Brasil,South America,Standard Class,5,4,1,1,2,79.98000336,0.9551157
56217,Honduras,Interior Components,Honduras,Central America,Standard Class,3,4,-1,0,2,79.98000336,1.5017471e-05
5893,Guatemala,Interior Components,Guatemala,Central America,Standard Class,4,4,0,0,2,79.98000336,1.6016977e-05
5528,Honduras,Semiconductors,Honduras,Central America,Standard Class,4,4,0,0,2,100.0,1.5928188e-05
367,Venezuela,Interior Components,Venezuela,South America,Standard Class,3,4,-1,0,2,79.98000336,1.838461e-05
52353,Brasil,Semiconductors,Brasil,South America,Standard Class,4,4,0,0,2,100.0,1.7064865e-05
1784,Brasil,Semiconductors,Brasil,South America,Standard Class,5,4,1,1,2,100.0,0.9551157
60317,Cuba,Interior Components,Cuba,Caribbean,Standard Class,3,4,-1,0,2,79.98000336,1.42306535e-05
6776,MÃ©xico,Semiconductors,MÃ©xico,Central America,Standard Class,2,4,-2,0,2,100.0,1.5040603e-05
4487,Guatemala,Semiconductors,Guatemala,Central America,Standard Class,3,4,-1,0,2,100.0,1.5040603e-05
9681,Guatemala,Semiconductors,Guatemala,Central America,Standard Class,2,4,-2,0,2,100.0,1.5040603e-05
60868,Guatemala,Interior Components,Guatemala,Central America,Standard Class,4,4,0,0,2,79.98000336,1.6016977e-05
53231,El Salvador,Mechanical Assemblies,El Salvador,Central America,Standard Class,2,4,-2,0,2,79.98000336,1.479654e-05
52601,Brasil,Interior Components,Brasil,South America,Standard Class,2,4,-2,0,2,79.98000336,1.3838441e-05
4660,Argentina,Interior Components,Argentina,South America,Standard Class,6,4,2,1,2,79.98000336,0.953887
3539,Brasil,Semiconductors,Brasil,South America,Standard Class,5,4,1,1,2,100.0,0.9551157
53231,El Salvador,Semiconductors,El Salvador,Central America,Standard Class,2,4,-2,0,2,100.0,1.479654e-05
54488,Brasil,Semiconductors,Brasil,South America,Standard Class,4,4,0,0,2,100.0,1.7064865e-05
6776,MÃ©xico,Interior Components,MÃ©xico,Central America,Standard Class,2,4,-2,0,2,79.98000336,1.5040603e-05
52549,MÃ©xico,Interior Components,MÃ©xico,Central America,Standard Class,5,4,1,1,2,79.98000336,0.9553798
60361,Guatemala,Semiconductors,Guatemala,Central America,Standard Class,2,4,-2,0,2,100.0,1.5040603e-05
8470,Guatemala,Battery Materials,Guatemala,Central America,Standard Class,6,4,2,1,2,63.97999954,0.95689744
5712,Brasil,Plastic Components,Brasil,South America,Standard Class,3,4,-1,0,2,49.97999954,1.3443417e-05
9309,Brasil,Semiconductors,Brasil,South America,Standard Class,5,4,1,1,2,39.97999954,0.9605036
8095,Colombia,Battery Materials,Colombia,South America,Standard Class,6,4,2,1,2,95.98000336,0.9549843
75892,India,Battery Materials,India,South Asia,Standard Class,3,4,-1,0,1,327.75,1.7056731e-05
75891,China,Battery Materials,China,Eastern Asia,Standard Class,2,4,-2,0,1,327.75,1.3786068e-05
75890,China,Battery Materials,China,Eastern Asia,Second Class,6,2,4,1,1,327.75,0.9332838
75889,AfganistÃ¡n,Battery Materials,AfganistÃ¡n,South Asia,Standard Class,5,4,1,1,1,327.75,0.94755447
75888,AfganistÃ¡n,Battery Materials,AfganistÃ¡n,South Asia,Standard Class,4,4,0,0,1,327.75,1.3818277e-05
75887,AfganistÃ¡n,Battery Materials,AfganistÃ¡n,South Asia,Standard Class,3,4,-1,0,1,327.75,1.802672e-05
75886,Australia,Battery Materials,Australia,Oceania,Standard Class,2,4,-2,0,1,327.75,1.2730408e-05
75885,Indonesia,Battery Materials,Indonesia,Southeast Asia,Second Class,6,2,4,1,1,327.75,0.95312536
75884,Australia,Battery Materials,Australia,Oceania,Standard Class,5,4,1,1,1,327.75,0.96782535
75883,China,Battery Materials,China,Eastern Asia,First Class,2,1,1,1,1,327.75,0.9352038
75882,China,Battery Materials,China,Eastern Asia,Standard Class,3,4,-1,0,1,327.75,1.3786068e-05
75881,China,Battery Materials,China,Eastern Asia,Standard Class,2,4,-2,0,1,327.75,1.3786068e-05
75880,China,Battery Materials,China,Eastern Asia,Standard Class,6,4,2,1,1,327.75,0.953891
75879,India,Battery Materials,India,South Asia,Standard Class,5,4,1,1,1,327.75,0.96205544
75878,India,Battery Materials,India,South Asia,Standard Class,4,4,0,0,1,327.75,1.816398e-05
75877,Indonesia,Battery Materials,Indonesia,Southeast Asia,Standard Class,3,4,-1,0,1,327.75,1.8733426e-05
75876,Indonesia,Battery Materials,Indonesia,Southeast Asia,Standard Class,2,4,-2,0,1,327.75,1.8733426e-05
75875,Indonesia,Battery Materials,Indonesia,Southeast Asia,Second Class,6,2,4,1,1,327.75,0.95312536
75874,Indonesia,Battery Materials,Indonesia,Southeast Asia,Standard Class,5,4,1,1,1,327.75,0.96475804
75873,India,Battery Materials,India,South Asia,Standard Class,4,4,0,0,1,327.75,1.816398e-05
75872,India,Battery Materials,India,South Asia,Standard Class,3,4,-1,0,1,327.75,1.7056731e-05
75871,India,Battery Materials,India,South Asia,First Class,2,1,1,1,1,327.75,0.9585724
75870,India,Battery Materials,India,South Asia,First Class,2,1,1,1,1,327.75,0.9585724
75869,India,Battery Materials,India,South Asia,First Class,2,1,1,1,1,327.75,0.9585724
75868,China,Battery Materials,China,Eastern Asia,First Class,2,1,1,1,1,327.75,0.9352038
75867,Indonesia,Battery Materials,Indonesia,Southeast Asia,Same Day,0,0,0,0,1,327.75,1.4295493e-05
75866,Indonesia,Battery Materials,Indonesia,Southeast Asia,Same Day,0,0,0,0,1,327.75,1.4295493e-05
75865,Australia,Battery Materials,Australia,Oceania,Same Day,0,0,0,0,1,327.75,1.214615e-05
75864,Australia,Battery Materials,Australia,Oceania,Standard Class,5,4,1,1,1,327.75,0.96782535
75863,Australia,Battery Materials,Australia,Oceania,Standard Class,4,4,0,0,1,327.75,1.3019589e-05
75862,Australia,Battery Materials,Australia,Oceania,Standard Class,3,4,-1,0,1,327.75,1.2730408e-05
75861,Australia,Battery Materials,Australia,Oceania,Standard Class,2,4,-2,0,1,327.75,1.2730408e-05
75860,Australia,Battery Materials,Australia,Oceania,Standard Class,6,4,2,1,1,327.75,0.96511966
75859,China,Battery Materials,China,Eastern Asia,Standard Class,5,4,1,0,1,327.75,0.9552213
75858,Australia,Battery Materials,Australia,Oceania,Second Class,4,2,2,1,1,327.75,0.9711006
75857,Australia,Battery Materials,Australia,Oceania,Standard Class,3,4,-1,0,1,327.75,1.2730408e-05
75856,China,Battery Materials,China,Eastern Asia,Second Class,2,2,0,0,1,327.75,1.1232633e-05
75855,Indonesia,Battery Materials,Indonesia,Southeast Asia,First Class,2,1,1,1,1,327.75,0.96107703
75854,Indonesia,Battery Materials,Indonesia,Southeast Asia,Second Class,5,2,3,1,1,327.75,0.95978785
75853,JapÃ³n,Battery Materials,JapÃ³n,Eastern Asia,Second Class,4,2,2,1,1,327.75,0.9370705
75852,PakistÃ¡n,Battery Materials,PakistÃ¡n,South Asia,Standard Class,3,4,-1,0,1,327.75,2.6849715e-05
75851,China,Battery Materials,China,Eastern Asia,Standard Class,2,4,-2,0,1,327.75,1.3786068e-05
75850,India,Battery Materials,India,South Asia,Standard Class,6,4,2,1,1,327.75,0.9609198
75849,India,Battery Materials,India,South Asia,Standard Class,5,4,1,1,1,327.75,0.96205544
75848,India,Battery Materials,India,South Asia,Second Class,4,2,2,1,1,327.75,0.96708786
75847,India,Battery Materials,India,South Asia,Second Class,3,2,1,0,1,327.75,0.9625783
75846,India,Battery Materials,India,South Asia,Standard Class,2,4,-2,0,1,327.75,1.7056731e-05
75845,Indonesia,Battery Materials,Indonesia,Southeast Asia,Standard Class,6,4,2,1,1,327.75,0.9637003
75844,Vietnam,Battery Materials,Vietnam,Southeast Asia,Standard Class,5,4,1,1,1,327.75,0.95438486
75843,Vietnam,Battery Materials,Vietnam,Southeast Asia,Second Class,4,2,2,1,1,327.75,0.9619461
75842,Vietnam,Battery Materials,Vietnam,Southeast Asia,Standard Class,3,4,-1,0,1,327.75,1.715474e-05
75841,Vietnam,Battery Materials,Vietnam,Southeast Asia,Standard Class,2,4,-2,0,1,327.75,1.715474e-05
75840,China,Battery Materials,China,Eastern Asia,Second Class,6,2,4,1,1,327.75,0.9332838
75839,China,Battery Materials,China,Eastern Asia,Second Class,5,2,3,1,1,327.75,0.9439576
75838,Corea del Sur,Battery Materials,Corea del Sur,Eastern Asia,First Class,2,1,1,1,1,327.75,0.9678642
75837,Filipinas,Battery Materials,Filipinas,Southeast Asia,First Class,2,1,1,1,1,327.75,0.94674206
75836,Filipinas,Battery Materials,Filipinas,Southeast Asia,Second Class,2,2,0,0,1,327.75,2.0457468e-05
75835,India,Battery Materials,India,South Asia,Second Class,6,2,4,1,1,327.75,0.96358246
75834,India,Battery Materials,India,South Asia,Second Class,5,2,3,1,1,327.75,0.9642641
75833,India,Battery Materials,India,South Asia,First Class,2,1,1,1,1,327.75,0.9585724
75832,India,Battery Materials,India,South Asia,First Class,2,1,1,1,1,327.75,0.9585724
75831,India,Battery Materials,India,South Asia,First Class,2,1,1,1,1,327.75,0.9585724
75830,Indonesia,Battery Materials,Indonesia,Southeast Asia,Standard Class,6,4,2,1,1,327.75,0.9637003
75829,Indonesia,Battery Materials,Indonesia,Southeast Asia,Standard Class,5,4,1,1,1,327.75,0.96475804
75828,Indonesia,Battery Materials,Indonesia,Southeast Asia,Standard Class,4,4,0,0,1,327.75,1.5955782e-05
75827,Australia,Battery Materials,Australia,Oceania,Standard Class,3,4,-1,0,1,327.75,1.2730408e-05
75826,Tailandia,Battery Materials,Tailandia,Southeast Asia,Standard Class,2,4,-2,0,1,327.75,1.9332632e-05
75825,Tailandia,Battery Materials,Tailandia,Southeast Asia,Standard Class,6,4,2,1,1,327.75,0.97239316
75824,BangladÃ©s,Battery Materials,BangladÃ©s,South Asia,Standard Class,5,4,1,1,1,327.75,0.9568207
75823,BangladÃ©s,Battery Materials,BangladÃ©s,South Asia,Standard Class,4,4,0,0,1,327.75,1.6982345e-05
75822,India,Battery Materials,India,South Asia,Standard Class,3,4,-1,0,1,327.75,1.7056731e-05
75821,India,Battery Materials,India,South Asia,Standard Class,2,4,-2,0,1,327.75,1.7056731e-05
75820,Tailandia,Battery Materials,Tailandia,Southeast Asia,Standard Class,6,4,2,1,1,327.75,0.97239316
75819,Tailandia,Battery Materials,Tailandia,Southeast Asia,Standard Class,5,4,1,1,1,327.75,0.9732046
75818,Australia,Battery Materials,Australia,Oceania,Standard Class,4,4,0,0,1,327.75,1.3019589e-05
75817,Australia,Battery Materials,Australia,Oceania,Standard Class,3,4,-1,0,1,327.75,1.2730408e-05
75816,Malasia,Battery Materials,Malasia,Southeast Asia,Standard Class,2,4,-2,0,1,327.75,2.9073155e-05
75815,China,Battery Materials,China,Eastern Asia,Standard Class,6,4,2,1,1,327.75,0.953891
75814,China,Battery Materials,China,Eastern Asia,Standard Class,5,4,1,1,1,327.75,0.9552213
